rpm,coolant_temp,lub_oil_temp,fuel_pressure,coolant_pressure,label,score,pred,status,rules,status_final
696,67.35001709,77.0786882,4.756239558,2.130201281,0,-0.14123810679379667,-1,ANOMALIA,,ANOMALIA
1397,88.32371207,75.51146297,9.075926875,1.993231093,1,-0.14084565178589636,-1,ANOMALIA,,ANOMALIA
783,79.57873196,83.35544786,7.976617212,2.928905005,1,-0.14066793589504256,-1,ANOMALIA,,ANOMALIA
682,80.44456082,77.61359228,12.35975398,3.289549574,0,-0.1426993191011593,-1,ANOMALIA,,ANOMALIA
1025,79.4772265,77.04422915,5.820974447,2.006944015,0,-0.14354891876531684,-1,ANOMALIA,,ANOMALIA
899,78.11117659,84.96516482,4.665341267,2.002363212,1,-0.14498529131606008,-1,ANOMALIA,,ANOMALIA
1111,71.81501678,85.82666363,7.692714965,1.462552482,1,-0.14355741067128336,-1,ANOMALIA,,ANOMALIA
368,93.26414335,74.97067326,12.24044049,2.16793498,1,-0.14318157368444173,-1,ANOMALIA,,ANOMALIA
412,88.14674309,81.52800154,4.221027477,3.264374726,1,-0.14196064045642032,-1,ANOMALIA,,ANOMALIA
889,77.23198192,76.83409924,8.403181169,2.096612208,1,-0.14213869804329138,-1,ANOMALIA,,ANOMALIA
751,81.57184479,83.60620736,7.772217241,2.068484137,1,-0.14249495442546745,-1,ANOMALIA,,ANOMALIA
800,82.30673344,75.59577576,11.15722323,2.490495137,1,-0.1426731532456571,-1,ANOMALIA,,ANOMALIA
428,74.05211563,74.9057014,6.385836862,3.670124747,1,-0.14433186745604676,-1,ANOMALIA,,ANOMALIA
995,78.76327607,78.29649466,7.909640421,1.878700876,0,-0.14498326797517946,-1,ANOMALIA,,ANOMALIA
517,80.30243443,77.23831063,6.451358605,1.974187183,1,-0.14251426223126684,-1,ANOMALIA,,ANOMALIA
842,74.32029657,76.32022721,6.844784712,2.574230336,1,-0.14447655378974855,-1,ANOMALIA,,ANOMALIA
1139,75.62283033,73.3073252,4.438266527,1.578586003,1,-0.1439036388659708,-1,ANOMALIA,,ANOMALIA
734,73.03893569,75.25263003,7.540237648,2.353533222,0,-0.14279405296652925,-1,ANOMALIA,,ANOMALIA
1036,80.61333053,74.90598299,6.860621227,1.169300622,1,-0.14271011621603036,-1,ANOMALIA,,ANOMALIA
530,66.57524982,74.22091513,6.014248754,3.381673599,1,-0.14277456937912536,-1,ANOMALIA,,ANOMALIA
745,71.48047415,75.40437319,4.440933368,1.660076106,1,-0.14321179090499925,-1,ANOMALIA,,ANOMALIA
696,85.91164791,82.9586919,6.750015813,0.36329488,1,-0.14087630589236144,-1,ANOMALIA,,ANOMALIA
623,75.02959065,80.88872809,6.149465561,1.444831579,1,-0.14228361464664108,-1,ANOMALIA,,ANOMALIA
648,82.50128738,79.08998097,3.569145033,2.786254716,1,-0.1433423050488326,-1,ANOMALIA,,ANOMALIA
696,80.04085497,75.68222056,9.982496665,1.797997729,0,-0.1406157191714721,-1,ANOMALIA,,ANOMALIA
1260,85.17852221,77.45616952,4.340763773,2.156065939,0,-0.14252111336646955,-1,ANOMALIA,,ANOMALIA
1314,78.57338903,76.54957617,4.854730587,1.611060325,0,-0.14494820364210803,-1,ANOMALIA,,ANOMALIA
607,81.98015554,77.93551816,3.653461241,3.074760912,0,-0.14369759531499993,-1,ANOMALIA,,ANOMALIA
480,64.94495145,75.65625914,5.825464461,1.368934175,1,-0.1425893867280117,-1,ANOMALIA,,ANOMALIA
1080,75.1332112,77.48527362,5.834779542,1.466905011,0,-0.14066793589504256,-1,ANOMALIA,,ANOMALIA
742,78.28399572,86.05955108,6.012440562,4.851827005,1,-0.14120122450505634,-1,ANOMALIA,,ANOMALIA
831,84.37074131,74.06224553,6.884045296,1.175711772,1,-0.13986844639034623,-1,ANOMALIA,,ANOMALIA
804,75.9444246,76.46154156,5.443201844,3.578601469,0,-0.13951357796896235,-1,ANOMALIA,,ANOMALIA
430,63.80474044,76.78533303,10.51658392,1.610077195,1,-0.1406157191714721,-1,ANOMALIA,,ANOMALIA
605,75.31187132,82.16610556,4.009394739,1.877505137,1,-0.14067402388234096,-1,ANOMALIA,,ANOMALIA
870,77.96274344,74.51704114,5.342292964,1.976920389,1,-0.14100313258017771,-1,ANOMALIA,,ANOMALIA
393,78.75317101,77.99598597,4.129341263,2.56546508,1,-0.14272902418764255,-1,ANOMALIA,,ANOMALIA
1207,80.5158562,76.57876988,7.139836656,1.218756384,0,-0.14145695901276578,-1,ANOMALIA,,ANOMALIA
627,86.66016159,80.91469334,3.778273392,1.829927564,1,-0.14133299444051428,-1,ANOMALIA,,ANOMALIA
412,91.37323038,75.92521696,8.779226841,1.562281017,1,-0.1431004860483629,-1,ANOMALIA,,ANOMALIA
1017,67.50150231,78.16224297,6.745207319,4.473806411,0,-0.1433423050488326,-1,ANOMALIA,,ANOMALIA
1297,87.49971499,81.46145405,6.573487886,1.328963492,1,-0.14385579484705024,-1,ANOMALIA,,ANOMALIA
1186,73.48468542,74.93234484,5.348569483,2.865400666,0,-0.142625396369932,-1,ANOMALIA,,ANOMALIA
1043,70.7699841,73.65400014,5.306775625,2.945115301,1,-0.1433334893525655,-1,ANOMALIA,,ANOMALIA
672,85.41767273,74.98579737,5.940468197,4.425104047,1,-0.14494820364210803,-1,ANOMALIA,,ANOMALIA
571,74.75711706,74.77622508,11.41331722,2.312433786,1,-0.14191293404096905,-1,ANOMALIA,,ANOMALIA
672,78.62412775,76.86473021,5.764714627,1.72647518,1,-0.14175422215281686,-1,ANOMALIA,,ANOMALIA
807,83.50453904,76.49398652,9.066876471,1.561333586,1,-0.1423742634565136,-1,ANOMALIA,,ANOMALIA
795,82.15102935,75.13293368,2.091230507,1.627339277,1,-0.14155498085139473,-1,ANOMALIA,,ANOMALIA
811,79.39621359,85.72793017,3.999900911,2.003154942,1,-0.14365943630288946,-1,ANOMALIA,,ANOMALIA
442,79.24124879,75.62487504,7.773680557,1.200752091,1,-0.14278543414352407,-1,ANOMALIA,,ANOMALIA
628,68.0246841,75.13290261,5.889912854,0.941950994,1,-0.14314203246981116,-1,ANOMALIA,,ANOMALIA
588,82.98498304,76.33156529,5.50809986,1.723814756,0,-0.14349881933775777,-1,ANOMALIA,,ANOMALIA
1247,68.21654788,75.53390421,8.003848182,1.50331438,1,-0.14217563171828007,-1,ANOMALIA,,ANOMALIA
1244,91.7450706,79.31997402,11.17878754,6.799090278,0,-0.14713992420002509,-1,ANOMALIA,,ANOMALIA
563,76.91355587,74.99160908,14.95024335,3.309132142,1,-0.14331337133125865,-1,ANOMALIA,,ANOMALIA
835,85.55874461,77.49968767,10.2809064,1.762943075,1,-0.1426072056523654,-1,ANOMALIA,,ANOMALIA
604,66.59683285,73.4011182,6.870205871,2.885564376,1,-0.1426072056523654,-1,ANOMALIA,,ANOMALIA
1107,85.4772693,80.49105815,3.836684725,1.002975155,0,-0.14066793589504256,-1,ANOMALIA,,ANOMALIA
609,78.01869908,78.31519463,6.638599609,1.767036333,0,-0.14212590400509284,-1,ANOMALIA,,ANOMALIA
388,75.26641038,73.37265712,6.059146379,2.013112778,1,-0.14434366685621314,-1,ANOMALIA,,ANOMALIA
751,68.57562769,76.31828242,5.362875095,1.023831034,1,-0.14434366685621314,-1,ANOMALIA,,ANOMALIA
768,79.03464691,76.71134657,7.281911133,2.947120322,1,-0.1439864335341856,-1,ANOMALIA,,ANOMALIA
1086,80.20182927,74.82878014,10.5587463,3.044978763,0,-0.1434439716292233,-1,ANOMALIA,,ANOMALIA
768,80.90654706,77.03803634,5.305303241,1.135412593,1,-0.1423742634565136,-1,ANOMALIA,,ANOMALIA
844,80.02743059,75.88838812,6.48573553,2.148405211,1,-0.1423742634565136,-1,ANOMALIA,,ANOMALIA
2022,82.84692619,74.22883381,5.582654023,1.743125678,0,-0.1607019451778039,-1,ANOMALIA,,ANOMALIA
691,80.51611571,74.94271352,7.491275977,2.439474176,1,-0.15942221873075313,-1,ANOMALIA,,ANOMALIA
572,74.81388319,75.32010817,6.79913136,2.844199749,1,-0.15942221873075313,-1,ANOMALIA,,ANOMALIA
723,79.74236952,77.48575481,2.899121291,1.763608215,1,-0.1581719029919244,-1,ANOMALIA,,ANOMALIA
906,88.8695065,77.02526451,7.519065243,3.02304405,0,-0.1583542456443916,-1,ANOMALIA,,ANOMALIA
752,74.2080694,86.75452613,7.473618752,1.664906753,0,-0.15073463126259046,-1,ANOMALIA,,ANOMALIA
602,76.41789039,76.66573337,12.25597114,0.343142245,1,-0.14628582022678938,-1,ANOMALIA,,ANOMALIA
873,81.67987302,84.29423611,6.683758173,1.829450924,0,-0.147789553905744,-1,ANOMALIA,,ANOMALIA
420,88.09973465,74.91994439,6.538598508,2.551462963,1,-0.14841143598521944,-1,ANOMALIA,,ANOMALIA
671,85.05272667,81.53419887,7.680078345,2.638915519,1,-0.14702234477960674,-1,ANOMALIA,,ANOMALIA
772,73.86900716,75.47026349,7.969610911,2.941856754,1,-0.14764723661948853,-1,ANOMALIA,,ANOMALIA
954,81.12500065,76.28394689,4.683652146,2.477413625,0,-0.15011271536712445,-1,ANOMALIA,,ANOMALIA
734,76.73878021,80.43324157,5.617176918,1.37623887,1,-0.1499325505934882,-1,ANOMALIA,,ANOMALIA
1257,83.3901006,77.04489874,7.802080642,2.908501909,1,-0.1522024189861565,-1,ANOMALIA,,ANOMALIA
1026,72.63042575,76.58546068,4.403616421,1.055679166,0,-0.15141130393215796,-1,ANOMALIA,,ANOMALIA
555,77.63368565,73.4896685,6.87737308,2.373562793,1,-0.1504705620815675,-1,ANOMALIA,,ANOMALIA
663,80.13931858,75.76137965,4.483238954,1.11063441,1,-0.15141130393215796,-1,ANOMALIA,,ANOMALIA
1050,71.72843215,77.19074252,7.745833795,2.908269833,1,-0.1489594013818878,-1,ANOMALIA,,ANOMALIA
1010,81.24206978,87.54116718,6.764471269,3.410816194,1,-0.14877954137909244,-1,ANOMALIA,,ANOMALIA
1070,66.83663985,78.09645679,3.481125705,2.101114076,0,-0.1482787990881269,-1,ANOMALIA,,ANOMALIA
900,72.04348799,82.70292634,5.13260352,2.25333732,0,-0.14917791249822643,-1,ANOMALIA,,ANOMALIA
423,79.6979155,76.87652083,4.495737612,1.851351733,1,-0.14806057653427018,-1,ANOMALIA,,ANOMALIA
943,74.27506792,80.77387913,4.210138542,2.018780408,0,-0.14910199356853515,-1,ANOMALIA,,ANOMALIA
809,76.22465811,76.08786401,7.916999204,1.027656174,0,-0.1482787990881269,-1,ANOMALIA,,ANOMALIA
906,74.44820295,77.12500114,5.599955943,3.181995002,0,-0.14852197087187669,-1,ANOMALIA,,ANOMALIA
493,82.56227995,78.23661886,3.339129296,2.131639902,0,-0.14737662605033974,-1,ANOMALIA,,ANOMALIA
861,76.64939628,76.36351054,11.11985991,2.160996905,0,-0.14737662605033974,-1,ANOMALIA,,ANOMALIA
1337,90.19654828,78.23261329,7.093788365,1.82123669,0,-0.15123634087043925,-1,ANOMALIA,,ANOMALIA
525,65.4827026,76.10323526,7.550150469,1.626172139,1,-0.15025918534624716,-1,ANOMALIA,,ANOMALIA
1055,78.65761348,76.26513991,6.809218878,1.622731853,0,-0.15287409721163592,-1,ANOMALIA,,ANOMALIA
754,68.67160391,77.04035769,6.121567784,1.526540495,1,-0.14582164965927158,-1,ANOMALIA,,ANOMALIA
711,81.66966307,75.7813008,5.423504151,2.131943323,1,-0.14653824633490886,-1,ANOMALIA,,ANOMALIA
883,83.53124009,76.55866494,5.866097336,3.175779966,1,-0.14962980199953768,-1,ANOMALIA,,ANOMALIA
860,81.11507265,75.48061885,6.184968343,1.02916247,1,-0.14848584825145383,-1,ANOMALIA,,ANOMALIA
810,84.83905374,75.84918648,7.204750596,1.307334646,0,-0.14862834122804403,-1,ANOMALIA,,ANOMALIA
710,73.69179916,76.57907762,5.708880165,1.106337441,1,-0.14862834122804403,-1,ANOMALIA,,ANOMALIA
522,75.37394624,77.31910325,6.417194324,2.738703368,0,-0.15020239790575318,-1,ANOMALIA,,ANOMALIA
1424,78.51723455,77.22919958,7.489145014,1.081327453,0,-0.14504505378266352,-1,ANOMALIA,,ANOMALIA
966,73.25178268,78.36990745,3.355343918,2.712310093,0,-0.1508290973559686,-1,ANOMALIA,,ANOMALIA
767,67.07537178,74.99946681,14.79042771,1.390942346,1,-0.15176904259995727,-1,ANOMALIA,,ANOMALIA
918,76.70190092,76.99809019,4.330070679,1.733414993,0,-0.1539276723147749,-1,ANOMALIA,,ANOMALIA
651,67.79413067,73.21368187,9.026577214,1.881087426,1,-0.1506487432736583,-1,ANOMALIA,,ANOMALIA
1424,72.70984016,77.87995473,8.954140069,1.956755868,1,-0.15376732574054275,-1,ANOMALIA,,ANOMALIA
645,84.40453318,76.22306601,4.68444633,5.762317288,0,-0.1463235656167946,-1,ANOMALIA,,ANOMALIA
597,68.8661643,78.32455534,8.084320862,0.798268571,0,-0.1454185524918833,-1,ANOMALIA,,ANOMALIA
1108,79.29493742,86.36131584,4.095852304,0.878180687,0,-0.14823182598737006,-1,ANOMALIA,,ANOMALIA
842,67.65312892,82.48030424,3.472728904,1.732459637,0,-0.151445849767175,-1,ANOMALIA,,ANOMALIA
833,85.71375911,77.29469298,4.362830767,2.035471565,0,-0.1492950341978483,-1,ANOMALIA,,ANOMALIA
775,77.89058426,79.42469188,5.339080148,1.958663436,1,-0.14763997155430675,-1,ANOMALIA,,ANOMALIA
1247,76.33419344,75.72842967,2.605464921,2.979263608,1,-0.14819456036909573,-1,ANOMALIA,,ANOMALIA
797,72.2834577,75.0531487,7.999739406,2.049939639,1,-0.14747621361960428,-1,ANOMALIA,,ANOMALIA
836,74.78693442,73.83681057,5.62276907,1.631590964,1,-0.1499845325075272,-1,ANOMALIA,,ANOMALIA
966,89.19412619,77.89826646,12.69488235,2.902307639,1,-0.1499845325075272,-1,ANOMALIA,,ANOMALIA
1100,83.5480816,77.00961888,5.908593681,1.56785799,1,-0.1521498207572739,-1,ANOMALIA,,ANOMALIA
1266,82.56797001,75.61556648,3.591274608,1.871494436,1,-0.15845240941107297,-1,ANOMALIA,,ANOMALIA
403,74.1240299,75.55099274,4.34994243,1.437512309,1,-0.15936497570307673,-1,ANOMALIA,,ANOMALIA
1313,80.14642055,77.31724164,4.915641602,2.806226222,0,-0.16020289895540363,-1,ANOMALIA,,ANOMALIA
647,67.32715139,76.56529128,5.774292881,1.698525718,1,-0.15660227334686716,-1,ANOMALIA,,ANOMALIA
442,79.35726231,77.21898326,4.724731666,1.973321912,0,-0.15246291717960692,-1,ANOMALIA,,ANOMALIA
392,80.56664935,75.65230054,5.510364153,1.412874686,1,-0.14686356434005943,-1,ANOMALIA,,ANOMALIA
693,80.15423568,75.97757477,5.459545693,1.307809658,1,-0.14621035368912083,-1,ANOMALIA,,ANOMALIA
778,76.85923919,83.61483008,5.566512674,2.277635471,0,-0.14686356434005943,-1,ANOMALIA,,ANOMALIA
1275,79.39608261,77.69070636,6.812713086,3.014988866,1,-0.15048782016929296,-1,ANOMALIA,,ANOMALIA
491,78.80063828,77.96634515,4.90635017,1.233751345,0,-0.1483688874835194,-1,ANOMALIA,,ANOMALIA
638,86.154257,75.8621973,15.91922217,2.351783235,1,-0.14854077792602471,-1,ANOMALIA,,ANOMALIA
524,90.9579256,76.04925269,7.93922041,2.077859877,0,-0.14899799475242492,-1,ANOMALIA,,ANOMALIA
1048,85.99002261,77.9660551,6.645529515,2.399937474,1,-0.1510665337965822,-1,ANOMALIA,,ANOMALIA
697,79.87021863,78.22737303,1.685635213,1.47343475,0,-0.14471396809071935,-1,ANOMALIA,,ANOMALIA
711,69.70627318,75.72361246,7.168955315,1.516624069,1,-0.14467561762241588,-1,ANOMALIA,,ANOMALIA
617,73.49633597,85.6979655,7.883904615,1.668753561,1,-0.14521208508147576,-1,ANOMALIA,,ANOMALIA
517,72.50566262,76.24350441,7.244410006,3.467369808,1,-0.14249495442546745,-1,ANOMALIA,,ANOMALIA
1321,80.79477648,75.67332365,6.576911678,1.544345502,1,-0.14698355338552815,-1,ANOMALIA,,ANOMALIA
755,85.5162541,74.83214096,2.973395764,2.827606535,1,-0.14229549396778096,-1,ANOMALIA,,ANOMALIA
1508,73.44528822,83.07981541,10.02448463,2.367904694,0,-0.14950055346907476,-1,ANOMALIA,,ANOMALIA
741,87.26938656,78.29934558,5.169604274,2.624146565,1,-0.14899799475242492,-1,ANOMALIA,,ANOMALIA
420,70.37568106,77.7720811,7.701125884,1.344991751,0,-0.14910199356853515,-1,ANOMALIA,,ANOMALIA
716,77.81702935,78.80595244,5.799416931,0.868320345,1,-0.14733511453318282,-1,ANOMALIA,,ANOMALIA
996,79.48109331,75.1399986,4.837159562,1.908423505,0,-0.14913930892644045,-1,ANOMALIA,,ANOMALIA
659,72.87376539,77.02497267,12.42413991,0.951407862,1,-0.14697630040042398,-1,ANOMALIA,,ANOMALIA
575,70.97147569,82.73558073,7.867899014,1.084153718,1,-0.14782679732417803,-1,ANOMALIA,,ANOMALIA
739,84.39531554,76.7734304,8.795702115,1.685243814,0,-0.14660507127574818,-1,ANOMALIA,,ANOMALIA
625,82.24237851,73.60576231,4.227676778,2.190947993,1,-0.14874329411995224,-1,ANOMALIA,,ANOMALIA
606,70.94112949,82.80497612,5.892132433,2.424455268,1,-0.14959470414779186,-1,ANOMALIA,,ANOMALIA
826,78.01720657,77.9495516,6.079402552,1.501803429,1,-0.1469056210891333,-1,ANOMALIA,,ANOMALIA
549,68.06215507,76.20057618,5.206489335,1.955810286,1,-0.14574139649467355,-1,ANOMALIA,,ANOMALIA
966,71.32899903,76.83946981,5.358000196,1.638474394,0,-0.14440209604988796,-1,ANOMALIA,,ANOMALIA
1040,69.57090145,75.16174132,5.322340435,1.090600321,0,-0.14271116263181105,-1,ANOMALIA,,ANOMALIA
733,75.32366607,76.66321945,6.014952988,1.597351022,1,-0.14271116263181105,-1,ANOMALIA,,ANOMALIA
625,72.50015549,74.13062536,7.979222028,1.808510278,1,-0.14439127184557055,-1,ANOMALIA,,ANOMALIA
430,77.52772225,75.33152196,6.286524993,1.230455784,0,-0.1438512299963458,-1,ANOMALIA,,ANOMALIA
737,86.18675443,73.84506876,8.385359027,2.771291538,1,-0.1438512299963458,-1,ANOMALIA,,ANOMALIA
373,68.81972257,76.0528839,15.58308429,2.997595049,1,-0.14324607190678895,-1,ANOMALIA,,ANOMALIA
936,81.41390825,76.53738897,6.617980142,2.111588453,1,-0.14333593123528032,-1,ANOMALIA,,ANOMALIA
776,88.46340927,82.26022441,0.629104541,1.449225977,0,-0.14171463258928652,-1,ANOMALIA,,ANOMALIA
1560,75.38085303,77.43196302,5.483256787,1.20588314,1,-0.1445702455681278,-1,ANOMALIA,,ANOMALIA
453,87.10389251,75.5257927,5.817989744,2.505244416,1,-0.14695065860237555,-1,ANOMALIA,,ANOMALIA
711,85.20787583,75.88410414,8.123948535,1.943969342,1,-0.1438292442161968,-1,ANOMALIA,,ANOMALIA
565,87.14919971,75.9601838,12.79427265,1.598840586,1,-0.1438292442161968,-1,ANOMALIA,,ANOMALIA
835,78.09504339,76.3131061,5.609055899,2.536166632,1,-0.1438292442161968,-1,ANOMALIA,,ANOMALIA
1391,70.7759749,75.57612938,6.275427133,2.565209268,1,-0.14696368913121094,-1,ANOMALIA,,ANOMALIA
374,75.56996463,77.69231605,8.418555776,0.815336746,1,-0.15001465099373135,-1,ANOMALIA,,ANOMALIA
1011,77.55258656,76.58163725,6.18110806,2.934747915,1,-0.14891218090475855,-1,ANOMALIA,,ANOMALIA
432,72.46695725,75.92626609,6.808151819,2.654194055,1,-0.1486683665214692,-1,ANOMALIA,,ANOMALIA
559,76.16486459,78.01674966,5.070563931,2.490052078,1,-0.14605155817134585,-1,ANOMALIA,,ANOMALIA
1093,73.95722289,74.50196786,8.236703019,2.255987595,0,-0.145241611247363,-1,ANOMALIA,,ANOMALIA
1118,84.7161613,77.65107635,6.582414953,3.119121543,0,-0.14389275608839325,-1,ANOMALIA,,ANOMALIA
373,78.96852221,73.14160802,8.260024321,2.389886767,1,-0.14656545627384654,-1,ANOMALIA,,ANOMALIA
961,71.1368491,76.47543301,14.43163506,1.552088252,0,-0.14656545627384654,-1,ANOMALIA,,ANOMALIA
708,80.26854661,76.70199909,3.338360502,4.455992946,1,-0.14656545627384654,-1,ANOMALIA,,ANOMALIA
835,76.27785149,75.89825257,8.558717211,1.29011212,0,-0.1438292442161968,-1,ANOMALIA,,ANOMALIA
922,82.18901877,74.72463454,6.457391372,2.416160949,1,-0.14659204763280953,-1,ANOMALIA,,ANOMALIA
856,83.32530577,76.90278402,7.051852191,2.898801613,0,-0.1462336261688375,-1,ANOMALIA,,ANOMALIA
800,77.63414602,78.58943108,18.01465744,3.147224592,1,-0.1439036388659708,-1,ANOMALIA,,ANOMALIA
426,78.93959239,81.62087963,6.393743247,0.894590546,1,-0.14641281321888444,-1,ANOMALIA,,ANOMALIA
770,71.18220736,75.08418591,7.261652433,2.132297582,1,-0.1467713294231323,-1,ANOMALIA,,ANOMALIA
663,86.66814203,77.37245687,3.33087856,1.026883373,0,-0.1460544864701525,-1,ANOMALIA,,ANOMALIA
599,75.27890902,77.86556213,5.146466658,1.7552684,0,-0.14365073989132948,-1,ANOMALIA,,ANOMALIA
699,79.54731969,81.51510227,8.051474929,3.165520987,0,-0.14365073989132948,-1,ANOMALIA,,ANOMALIA
1062,82.10123789,74.39545832,6.169680484,2.262398056,1,-0.14659204763280953,-1,ANOMALIA,,ANOMALIA
633,76.68360982,85.97695796,1.056442029,1.39651547,0,-0.1445702455681278,-1,ANOMALIA,,ANOMALIA
711,87.44520137,85.09607007,6.801830753,2.918494094,1,-0.14421289251207914,-1,ANOMALIA,,ANOMALIA
498,82.05881275,75.31819147,7.160322665,2.028072903,0,-0.14514372580506585,-1,ANOMALIA,,ANOMALIA
398,81.6134238,75.87349237,6.255842284,1.672838186,1,-0.1438292442161968,-1,ANOMALIA,,ANOMALIA
940,78.54966381,78.11755056,2.289009696,2.049784896,0,-0.1463862288868638,-1,ANOMALIA,,ANOMALIA
479,71.74790042,82.84647028,4.132807013,1.481021952,0,-0.145010575403816,-1,ANOMALIA,,ANOMALIA
495,89.48149597,81.75345909,4.50697912,1.485463241,1,-0.14439793430040326,-1,ANOMALIA,,ANOMALIA
959,78.32472678,75.56191918,4.479136032,6.348168503,0,-0.14483175890437683,-1,ANOMALIA,,ANOMALIA
954,69.61977272,75.66366656,6.44433514,1.848926273,1,-0.14278087652579152,-1,ANOMALIA,,ANOMALIA
568,79.85254502,76.63716087,5.56791313,1.369138139,1,-0.14486884019557988,-1,ANOMALIA,,ANOMALIA
700,80.43323788,81.65250281,14.85150365,1.300268593,0,-0.1533833262402825,-1,ANOMALIA,,ANOMALIA
839,89.07621794,76.95951575,5.898947029,3.471281307,0,-0.1469456247797447,-1,ANOMALIA,,ANOMALIA
849,72.24531679,77.79529674,5.955822363,3.326662128,0,-0.14754705217902064,-1,ANOMALIA,,ANOMALIA
556,78.17097755,75.67218606,5.594232018,1.707564321,1,-0.1472095894676977,-1,ANOMALIA,,ANOMALIA
618,76.21822686,75.29959748,3.675481466,1.871609491,0,-0.146492978460934,-1,ANOMALIA,,ANOMALIA
864,79.91074398,78.04868442,7.840309475,2.343159095,1,-0.14868376884116763,-1,ANOMALIA,,ANOMALIA
524,77.26139361,75.43510951,6.586142191,3.022370223,1,-0.15863752140623477,-1,ANOMALIA,,ANOMALIA
459,74.343417,75.14102149,4.680839019,1.013244296,1,-0.15961007601934152,-1,ANOMALIA,,ANOMALIA
869,69.97401759,77.28330728,6.470696612,0.594344348,1,-0.1596100760193414,-1,ANOMALIA,,ANOMALIA
698,89.45643079,82.30810157,4.33285962,1.915237902,1,-0.1596100760193414,-1,ANOMALIA,,ANOMALIA
640,80.06571086,76.05365538,3.387417715,2.453168416,0,-0.16052417312997025,-1,ANOMALIA,,ANOMALIA
501,77.49684624,73.51984783,5.865284668,1.930600569,1,-0.16881311891724016,-1,ANOMALIA,,ANOMALIA
668,72.60165903,81.28565367,4.741951434,2.108583865,1,-0.17048128056374035,-1,ANOMALIA,,ANOMALIA
986,83.88973329,77.08229976,5.371551262,2.788925388,0,-0.16714892048430863,-1,ANOMALIA,,ANOMALIA
840,81.45910043,76.63382054,6.091188197,1.499610925,0,-0.16125632103392706,-1,ANOMALIA,,ANOMALIA
457,81.67768419,73.96346997,7.873716193,2.46483469,1,-0.16512026858703654,-1,ANOMALIA,,ANOMALIA
1194,75.72005357,77.63718345,15.90736525,2.056758977,1,-0.15662927312004404,-1,ANOMALIA,,ANOMALIA
999,75.88967783,76.2798654,8.133997839,2.671431555,1,-0.1526388465758287,-1,ANOMALIA,,ANOMALIA
1132,80.10629519,81.69500378,10.43413339,1.545531602,1,-0.1469456247797447,-1,ANOMALIA,,ANOMALIA
1071,81.51669558,80.70935166,1.537919209,2.562629589,0,-0.1464077833858619,-1,ANOMALIA,,ANOMALIA
889,82.8489192,84.69768684,6.919499616,1.747961553,0,-0.14497562274663245,-1,ANOMALIA,,ANOMALIA
554,80.70851238,73.95415753,5.417357467,1.654031638,1,-0.1478150897633661,-1,ANOMALIA,,ANOMALIA
703,71.14272768,76.34496316,3.376021754,1.45592991,1,-0.14551232816645565,-1,ANOMALIA,,ANOMALIA
759,72.91400816,76.98502842,7.988256257,3.081636966,1,-0.14282252527680228,-1,ANOMALIA,,ANOMALIA
681,76.27182702,78.26679273,3.764918222,1.746841873,1,-0.14416696168191823,-1,ANOMALIA,,ANOMALIA
735,85.38243828,76.86995956,8.100851139,1.272445865,1,-0.1439513350809275,-1,ANOMALIA,,ANOMALIA
1294,72.84355891,74.28342401,4.820955487,3.045900456,0,-0.1439108293971293,-1,ANOMALIA,,ANOMALIA
916,74.34795793,76.8940494,7.718518243,7.137776363,0,-0.1439108293971293,-1,ANOMALIA,,ANOMALIA
874,83.48764647,82.23569037,6.353081217,1.159734296,1,-0.14282252527680228,-1,ANOMALIA,,ANOMALIA
922,84.87644223,83.25628267,14.21308042,1.19597015,1,-0.14249586722208651,-1,ANOMALIA,,ANOMALIA
1018,75.79777151,75.57194314,7.731857937,1.672972729,1,-0.14479384166652787,-1,ANOMALIA,,ANOMALIA
621,86.89730844,76.54955675,4.378952407,1.245560066,1,-0.1449726481434379,-1,ANOMALIA,,ANOMALIA
567,74.99262242,75.92042906,17.41690299,3.66433823,1,-0.1442680227455272,-1,ANOMALIA,,ANOMALIA
819,74.71179751,78.3906914,4.515654341,2.923142699,0,-0.14443637045260038,-1,ANOMALIA,,ANOMALIA
609,78.27866877,77.62105111,6.604586954,1.771131929,1,-0.14443637045260038,-1,ANOMALIA,,ANOMALIA
773,79.25649215,75.83824074,1.120983824,1.708232791,0,-0.1427675747379854,-1,ANOMALIA,,ANOMALIA
833,85.30868306,77.36572448,5.146271923,2.143274468,0,-0.14321316705122722,-1,ANOMALIA,,ANOMALIA
752,72.52277823,76.65476273,9.979378214,1.83967067,1,-0.14416399063369634,-1,ANOMALIA,,ANOMALIA
617,72.2341875,80.52122171,3.116799058,2.91425094,1,-0.1438068522603797,-1,ANOMALIA,,ANOMALIA
556,69.24400373,75.34181998,13.7268101,2.329690074,0,-0.1439853978498764,-1,ANOMALIA,,ANOMALIA
406,73.08538079,77.02489557,5.627056487,1.529828955,1,-0.1427675747379854,-1,ANOMALIA,,ANOMALIA
594,81.4870314,76.64429688,4.652615732,1.344979687,0,-0.14443637045260038,-1,ANOMALIA,,ANOMALIA
865,69.21972969,77.00885836,8.253090346,1.036289976,1,-0.14425770569061358,-1,ANOMALIA,,ANOMALIA
554,77.7997457,75.49246884,7.498510599,3.331425825,1,-0.14444669023458456,-1,ANOMALIA,,ANOMALIA
